127.0.0.1:63474 - - [21/Jun/2026:22:39:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:63471 - - [21/Jun/2026:22:39:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:63473 - - [21/Jun/2026:22:39:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:52583 - - [21/Jun/2026:22:40:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:49243 - - [21/Jun/2026:22:40:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:49245 - - [21/Jun/2026:22:40:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:49244 - - [21/Jun/2026:22:40:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:58674 - - [21/Jun/2026:22:41:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:58672 - - [21/Jun/2026:22:41:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:58667 - - [21/Jun/2026:22:41:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:58673 - - [21/Jun/2026:22:41:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:64580 - - [21/Jun/2026:22:42:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:55115 - - [21/Jun/2026:22:42:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:55112 - - [21/Jun/2026:22:42:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:55114 - - [21/Jun/2026:22:42:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:49682 - - [21/Jun/2026:22:43:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:49684 - - [21/Jun/2026:22:43:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:49676 - - [21/Jun/2026:22:43:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:49683 - - [21/Jun/2026:22:43:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:55096 - - [21/Jun/2026:22:44:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:55652 - - [21/Jun/2026:22:44:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:55659 - - [21/Jun/2026:22:44:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:55657 - - [21/Jun/2026:22:44:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:51761 - - [21/Jun/2026:22:45:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:51758 - - [21/Jun/2026:22:45:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:51763 - - [21/Jun/2026:22:45:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:51762 - - [21/Jun/2026:22:45:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:49805 - - [21/Jun/2026:22:46:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:62011 - - [21/Jun/2026:22:46:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:62014 - - [21/Jun/2026:22:46:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:62012 - - [21/Jun/2026:22:46:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:52140 - - [21/Jun/2026:22:47:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:52135 - - [21/Jun/2026:22:47:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:52132 - - [21/Jun/2026:22:47:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:52136 - - [21/Jun/2026:22:47:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:51770 - - [21/Jun/2026:22:48:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:50127 - - [21/Jun/2026:22:48:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50130 - - [21/Jun/2026:22:48:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:50129 - - [21/Jun/2026:22:48:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:50365 - - [21/Jun/2026:22:49:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50372 - - [21/Jun/2026:22:49:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:50363 - - [21/Jun/2026:22:49:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:50366 - - [21/Jun/2026:22:49:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:51109 - - [21/Jun/2026:22:50:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:63881 - - [21/Jun/2026:22:50:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:63883 - - [21/Jun/2026:22:50:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:63882 - - [21/Jun/2026:22:50:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:65020 - - [21/Jun/2026:22:51:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:65022 - - [21/Jun/2026:22:51:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:65019 - - [21/Jun/2026:22:51:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:65021 - - [21/Jun/2026:22:51:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:61343 - - [21/Jun/2026:22:52:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:56160 - - [21/Jun/2026:22:52:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:56163 - - [21/Jun/2026:22:52:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:56162 - - [21/Jun/2026:22:52:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:61018 - - [21/Jun/2026:22:53:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:61021 - - [21/Jun/2026:22:53:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:61017 - - [21/Jun/2026:22:53:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:61020 - - [21/Jun/2026:22:53:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:63224 - - [21/Jun/2026:22:54:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:52364 - - [21/Jun/2026:22:54:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:52366 - - [21/Jun/2026:22:54:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:52365 - - [21/Jun/2026:22:54:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:53839 - - [21/Jun/2026:22:55:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:53834 - - [21/Jun/2026:22:55:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:53833 - - [21/Jun/2026:22:55:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:53838 - - [21/Jun/2026:22:55:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:54289 - - [21/Jun/2026:22:56:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:59780 - - [21/Jun/2026:22:56:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:59782 - - [21/Jun/2026:22:56:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:59781 - - [21/Jun/2026:22:56:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:57964 - - [21/Jun/2026:22:57:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57968 - - [21/Jun/2026:22:57:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:57963 - - [21/Jun/2026:22:57:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57965 - - [21/Jun/2026:22:57:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:61327 - - [21/Jun/2026:22:58:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:50177 - - [21/Jun/2026:22:58:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50179 - - [21/Jun/2026:22:58:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:50178 - - [21/Jun/2026:22:58:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:56173 - - [21/Jun/2026:22:59:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:56175 - - [21/Jun/2026:22:59:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:56172 - - [21/Jun/2026:22:59:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:56174 - - [21/Jun/2026:22:59:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:62386 - - [21/Jun/2026:23:00:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57610 - - [21/Jun/2026:23:00:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57615 - - [21/Jun/2026:23:00:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:57612 - - [21/Jun/2026:23:00:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:62251 - - [21/Jun/2026:23:01:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:62253 - - [21/Jun/2026:23:01:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:62250 - - [21/Jun/2026:23:01:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:62252 - - [21/Jun/2026:23:01:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:57064 - - [21/Jun/2026:23:02:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:58861 - - [21/Jun/2026:23:02:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:58863 - - [21/Jun/2026:23:02:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:58862 - - [21/Jun/2026:23:02:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:50491 - - [21/Jun/2026:23:03:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50488 - - [21/Jun/2026:23:03:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:50496 - - [21/Jun/2026:23:03:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:50492 - - [21/Jun/2026:23:03:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:57771 - - [21/Jun/2026:23:04:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57191 - - [21/Jun/2026:23:04:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57197 - - [21/Jun/2026:23:04:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:57196 - - [21/Jun/2026:23:04:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:57627 - - [21/Jun/2026:23:05:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:57621 - - [21/Jun/2026:23:05:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57620 - - [21/Jun/2026:23:05:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57622 - - [21/Jun/2026:23:05:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:55291 - - [21/Jun/2026:23:06:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:52215 - - [21/Jun/2026:23:06:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:52219 - - [21/Jun/2026:23:06:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:52218 - - [21/Jun/2026:23:06:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:56669 - - [21/Jun/2026:23:07:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:56671 - - [21/Jun/2026:23:07:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:56668 - - [21/Jun/2026:23:07:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:56670 - - [21/Jun/2026:23:07:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:52429 - - [21/Jun/2026:23:08:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:59662 - - [21/Jun/2026:23:08:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:59666 - - [21/Jun/2026:23:08:10] "GET /api/events/analysis_wall/?limit=80" 200 528012
127.0.0.1:59664 - - [21/Jun/2026:23:08:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:63887 - - [21/Jun/2026:23:09:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:63886 - - [21/Jun/2026:23:09:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:63889 - - [21/Jun/2026:23:09:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:63888 - - [21/Jun/2026:23:09:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:55668 - - [21/Jun/2026:23:10:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:55318 - - [21/Jun/2026:23:10:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:55325 - - [21/Jun/2026:23:10:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:55323 - - [21/Jun/2026:23:10:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:54411 - - [21/Jun/2026:23:11:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:54421 - - [21/Jun/2026:23:11:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:54410 - - [21/Jun/2026:23:11:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:54414 - - [21/Jun/2026:23:11:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:63081 - - [21/Jun/2026:23:12:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:61460 - - [21/Jun/2026:23:12:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:61468 - - [21/Jun/2026:23:12:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:61461 - - [21/Jun/2026:23:12:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:64947 - - [21/Jun/2026:23:13:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:64945 - - [21/Jun/2026:23:13:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:64949 - - [21/Jun/2026:23:13:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:64948 - - [21/Jun/2026:23:13:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:56450 - - [21/Jun/2026:23:14:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:62820 - - [21/Jun/2026:23:14:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:62822 - - [21/Jun/2026:23:14:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:62821 - - [21/Jun/2026:23:14:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:54177 - - [21/Jun/2026:23:15:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:54176 - - [21/Jun/2026:23:15:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:54179 - - [21/Jun/2026:23:15:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:54178 - - [21/Jun/2026:23:15:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:56456 - - [21/Jun/2026:23:16:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:60104 - - [21/Jun/2026:23:16:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:60106 - - [21/Jun/2026:23:16:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:60105 - - [21/Jun/2026:23:16:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:57313 - - [21/Jun/2026:23:17:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57311 - - [21/Jun/2026:23:17:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57322 - - [21/Jun/2026:23:17:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:57320 - - [21/Jun/2026:23:17:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:58214 - - [21/Jun/2026:23:18:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:55364 - - [21/Jun/2026:23:18:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:55368 - - [21/Jun/2026:23:18:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:55366 - - [21/Jun/2026:23:18:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:63109 - - [21/Jun/2026:23:19:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:63112 - - [21/Jun/2026:23:19:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:63108 - - [21/Jun/2026:23:19:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:63111 - - [21/Jun/2026:23:19:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:62127 - - [21/Jun/2026:23:20:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:50710 - - [21/Jun/2026:23:20:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50717 - - [21/Jun/2026:23:20:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:50715 - - [21/Jun/2026:23:20:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:64206 - - [21/Jun/2026:23:20:41] "GET /" 200 1202
127.0.0.1:65357 - - [21/Jun/2026:23:21:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:65359 - - [21/Jun/2026:23:21:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:65356 - - [21/Jun/2026:23:21:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:65358 - - [21/Jun/2026:23:21:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:51505 - - [21/Jun/2026:23:21:41] "GET /api/auth/me/" 200 2753
127.0.0.1:53694 - - [21/Jun/2026:23:21:41] "GET /api/module-settings/" 200 1677
127.0.0.1:53696 - - [21/Jun/2026:23:21:41] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:56339 - - [21/Jun/2026:23:21:41] "GET /api/observability/system-posture/history/?days=30" 200 26130
127.0.0.1:53695 - - [21/Jun/2026:23:21:42] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:51377 - - [21/Jun/2026:23:21:42] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:57798 - - [21/Jun/2026:23:21:42] "GET /api/observability/system-posture/history/?days=90&start=2026-03-24&end=2026-06-21" 200 75984
127.0.0.1:53697 - - [21/Jun/2026:23:21:42] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:56340 - - [21/Jun/2026:23:21:43] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:53449 - - [21/Jun/2026:23:22:09] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57333 - - [21/Jun/2026:23:22:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:57322 - - [21/Jun/2026:23:22:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57323 - - [21/Jun/2026:23:22:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:64676 - - [21/Jun/2026:23:22:41] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:65533 - - [21/Jun/2026:23:22:41] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:63695 - - [21/Jun/2026:23:22:41] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:65532 - - [21/Jun/2026:23:22:41] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:58970 - - [21/Jun/2026:23:22:45] "GET /api/auth/me/" 200 2753
127.0.0.1:58862 - - [21/Jun/2026:23:22:46] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:58859 - - [21/Jun/2026:23:22:46] "GET /api/module-settings/" 200 1677
127.0.0.1:58861 - - [21/Jun/2026:23:22:46] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:51322 - - [21/Jun/2026:23:22:46] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:58854 - - [21/Jun/2026:23:22:46] "GET /api/observability/overview/" 200 24644
127.0.0.1:58860 - - [21/Jun/2026:23:22:46] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:58855 - - [21/Jun/2026:23:22:47] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:63030 - - [21/Jun/2026:23:22:48] "GET /api/auth/me/" 200 2753
127.0.0.1:63040 - - [21/Jun/2026:23:22:48] "GET /api/task-resource-groups/tree/" 200 621
127.0.0.1:58462 - - [21/Jun/2026:23:22:48] "GET /api/k8s/clusters/" 200 248
127.0.0.1:53016 - - [21/Jun/2026:23:22:48] "GET /api/task-resources/stats/" 200 64
127.0.0.1:63041 - - [21/Jun/2026:23:22:48] "GET /api/task-resources/?search=&resource_type=&status=&environment=&system=" 200 1858
127.0.0.1:58466 - - [21/Jun/2026:23:22:48] "GET /api/module-settings/" 200 1677
127.0.0.1:60870 - - [21/Jun/2026:23:22:48] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50256 - - [21/Jun/2026:23:22:49] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:62820 - - [21/Jun/2026:23:22:49] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:64898 - - [21/Jun/2026:23:22:49] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:53862 - - [21/Jun/2026:23:22:49] "GET /api/observability/system-posture/?start=2026-06-21T14:52:46.412Z&end=2026-06-21T15:22:46.412Z" 200 134246
127.0.0.1:58463 - - [21/Jun/2026:23:22:50] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:54028 - - [21/Jun/2026:23:22:50] "GET /api/auth/me/" 200 2753
127.0.0.1:54029 - - [21/Jun/2026:23:22:50] "GET /api/log/datasources/?is_enabled=true" 200 1900
127.0.0.1:50071 - - [21/Jun/2026:23:22:50] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:50062 - - [21/Jun/2026:23:22:50] "GET /api/module-settings/" 200 1677
127.0.0.1:63120 - - [21/Jun/2026:23:22:50] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:50070 - - [21/Jun/2026:23:22:50] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:50390 - - [21/Jun/2026:23:22:51] "POST /api/log/providers/loki/catalog/" 200 110
127.0.0.1:50080 - - [21/Jun/2026:23:22:51] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:54030 - - [21/Jun/2026:23:22:51] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:65290 - - [21/Jun/2026:23:22:52] "GET /api/auth/me/" 200 2753
127.0.0.1:56292 - - [21/Jun/2026:23:22:53] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:56290 - - [21/Jun/2026:23:22:53] "GET /api/module-settings/" 200 1677
127.0.0.1:56287 - - [21/Jun/2026:23:22:53] "GET /api/event-sources/?page_size=100" 200 5988
127.0.0.1:65291 - - [21/Jun/2026:23:22:53] "GET /api/events/filter_options/" 200 487
127.0.0.1:57590 - - [21/Jun/2026:23:22:53] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:56291 - - [21/Jun/2026:23:22:53] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57301 - - [21/Jun/2026:23:22:54] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:56288 - - [21/Jun/2026:23:22:55] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:63102 - - [21/Jun/2026:23:22:55] "GET /api/events/analysis_wall/?fault_at=2026-06-21T15:22:52.901Z&lookback_minutes=60&after_minutes=0&limit=240&environment=%E7%94%B5%E5%95%86%E6%B5%8B%E8%AF%95%E7%8E%AF%E5%A2%83-k3s" 200 49087
127.0.0.1:52443 - - [21/Jun/2026:23:23:10] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:52442 - - [21/Jun/2026:23:23:10] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:52445 - - [21/Jun/2026:23:23:10] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:52444 - - [21/Jun/2026:23:23:10] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:53249 - - [21/Jun/2026:23:23:34] "GET /api/auth/me/" 200 2753
127.0.0.1:60142 - - [21/Jun/2026:23:23:34] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:60140 - - [21/Jun/2026:23:23:34] "GET /api/module-settings/" 200 1677
127.0.0.1:60141 - - [21/Jun/2026:23:23:35] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:53250 - - [21/Jun/2026:23:23:35] "GET /api/observability/overview/" 200 24644
127.0.0.1:63482 - - [21/Jun/2026:23:23:35] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:60143 - - [21/Jun/2026:23:23:35] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:60139 - - [21/Jun/2026:23:23:35] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:56554 - - [21/Jun/2026:23:23:37] "GET /api/auth/me/" 200 2753
127.0.0.1:64421 - - [21/Jun/2026:23:23:37] "GET /api/observability/system-posture/?start=2026-06-21T14:53:34.976Z&end=2026-06-21T15:23:34.976Z" 200 135386
127.0.0.1:62880 - - [21/Jun/2026:23:23:37] "GET /api/k8s/clusters/" 200 248
127.0.0.1:62878 - - [21/Jun/2026:23:23:37] "GET /api/task-resources/?search=&resource_type=&status=&environment=&system=" 200 1858
127.0.0.1:56564 - - [21/Jun/2026:23:23:37] "GET /api/task-resource-groups/tree/" 200 621
127.0.0.1:62879 - - [21/Jun/2026:23:23:37] "GET /api/task-resources/stats/" 200 64
127.0.0.1:62883 - - [21/Jun/2026:23:23:37] "GET /api/module-settings/" 200 1677
127.0.0.1:52660 - - [21/Jun/2026:23:23:37] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:57436 - - [21/Jun/2026:23:23:37] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:57108 - - [21/Jun/2026:23:23:38] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:57437 - - [21/Jun/2026:23:23:38] "GET /api/dashboard/stats/" 200 62077
127.0.0.1:62882 - - [21/Jun/2026:23:23:38] "GET /api/aiops/bootstrap/" 200 21294
127.0.0.1:50544 - - [21/Jun/2026:23:23:40] "GET /api/auth/me/" 200 2753
127.0.0.1:50546 - - [21/Jun/2026:23:23:41] "GET /api/log/datasources/?is_enabled=true" 200 1900
127.0.0.1:55865 - - [21/Jun/2026:23:23:41] "GET /api/transaction-tickets/?status=pending" 200 52
127.0.0.1:55863 - - [21/Jun/2026:23:23:41] "GET /api/module-settings/" 200 1677
127.0.0.1:55207 - - [21/Jun/2026:23:23:41] "GET /api/events/analysis_wall/?limit=80" 200 528393
127.0.0.1:62444 - - [21/Jun/2026:23:23:41] "POST /api/log/providers/loki/catalog/" 200 110
127.0.0.1:55864 - - [21/Jun/2026:23:23:41] "GET /api/deployments/?approval_status=pending" 200 6107
127.0.0.1:55866 - - [21/Jun/2026:23:23:41] "GET /api/dashboard/stats/" 200 62077
